Age,Income,Employment_Type,Years_Employed,Loan_Amount,Loan_Term,Credit_History,Existing_Debt,Debt_to_Income,Previous_Default,Savings,Dependents,Property_Owned,Loan_Purpose,Risk_Label
63,1314341,Self-Employed,2,1157666,60,Average,589848,0.44877817189133423,0,1447754,4,0,Education,0
37,2495740,Salaried,16,559090,180,Bad,359373,0.1439945090456101,0,1423034,0,1,Car,0
39,818050,Self-Employed,1,818112,24,Bad,68008,0.08313418112073698,1,846741,5,1,Car,1
47,2121812,Self-Employed,8,1706094,24,Average,352410,0.16608909456205612,0,559268,1,1,Education,0
29,1440274,Salaried,3,1784921,12,Good,48167,0.03344291888701811,1,1296181,4,0,Car,0
59,2463302,Salaried,3,1115614,24,Average,415435,0.16864957335739858,0,921775,5,1,Home,0
29,1081731,Salaried,2,460685,180,Good,267590,0.24737180743474355,0,124809,0,0,Personal,0
64,802622,Business,24,415020,180,Average,7543,0.009397936515649314,0,893643,2,0,Car,0
60,958537,Self-Employed,1,1436871,36,Bad,780268,0.8140188495396113,1,1377688,2,1,Car,1
56,396016,Business,22,1161290,60,Good,649194,1.639308413527702,0,1006298,4,0,Car,1
37,756024,Salaried,12,1973452,120,Average,104448,0.1381541615687312,1,272032,3,1,Home,1
34,2410938,Business,10,392775,12,Average,525608,0.2180096634547784,0,308176,3,1,Business,0
59,205591,Business,33,229809,120,Good,557655,2.712435308766878,1,1260282,5,1,Personal,1
35,2166416,Self-Employed,12,1078232,36,Good,484331,0.22356314596866625,1,1443774,2,0,Education,0
43,2051430,Self-Employed,22,891113,60,Average,624351,0.30434901295729666,1,63474,1,0,Business,0
21,1978626,Business,0,1150208,180,Good,408625,0.20651947031957008,0,1058105,4,0,Home,0
47,1201458,Self-Employed,21,656776,12,Average,539989,0.4494443838699448,1,206353,1,1,Business,0
33,1171564,Self-Employed,7,1802362,24,Bad,707527,0.6039161292800656,0,9013,1,1,Education,1
53,2248520,Business,8,1406817,12,Good,186845,0.08309684454803846,0,408039,2,1,Home,0
40,177955,Salaried,19,101033,60,Bad,741449,4.166473735080582,1,1036055,4,1,Car,1
54,318300,Self-Employed,6,424770,60,Good,173277,0.54438094759363,0,917629,0,1,Home,1
33,2233527,Business,7,321326,120,Average,617465,0.2764527688929801,1,989035,0,1,Education,0
21,240270,Self-Employed,0,1838354,12,Good,657925,2.738262212251999,0,1137485,5,1,Education,1
53,2110771,Self-Employed,7,509993,180,Bad,34510,0.016349468346178554,1,87919,3,0,Car,1
39,2192544,Self-Employed,3,530265,60,Bad,791329,0.360918019926615,0,131235,4,0,Personal,0
56,364367,Self-Employed,14,1153889,12,Good,29870,0.08197756114697229,1,902997,2,0,Car,1
39,998839,Business,0,508146,60,Average,443716,0.44423130831764845,1,943883,3,0,Personal,0
41,1948409,Salaried,18,1760526,12,Average,302570,0.1552907242315529,0,1098160,3,0,Car,0
62,2050037,Self-Employed,31,1731150,12,Good,295906,0.14434171464138715,1,1429726,3,0,Education,0
52,2159903,Business,10,1115591,12,Good,648869,0.30041566662222025,1,1098425,4,1,Car,0
22,796618,Business,0,1685219,180,Bad,386917,0.48569893512457024,1,464944,2,0,Home,1
60,1371590,Salaried,4,949054,120,Bad,762199,0.5557042879400638,1,857263,0,1,Home,1
27,355530,Self-Employed,0,321280,180,Average,275357,0.7744950510644641,1,1257256,2,0,Education,1
42,671719,Self-Employed,18,1035043,24,Good,478751,0.7127240516882034,1,130374,3,0,Business,1
27,844568,Business,4,1433714,180,Good,739435,0.8755175716844923,0,670247,4,0,Business,0
59,1385219,Business,11,1901088,24,Average,559168,0.40366728750667763,1,1239613,0,1,Car,1
22,469829,Business,1,1193417,12,Good,722250,1.537258157205798,0,988660,2,1,Car,0
38,1682712,Self-Employed,6,1973099,12,Bad,557293,0.33118719591516793,1,1286479,3,0,Business,1
61,784051,Business,28,697958,12,Bad,64079,0.08172799763281006,1,946024,4,0,Home,1
46,2233685,Business,18,147417,36,Average,355462,0.159136960163604,1,722520,5,0,Business,0
35,468492,Self-Employed,9,1512445,120,Bad,537942,1.1482391412465074,1,1443900,3,0,Education,1
48,264444,Self-Employed,18,1980917,120,Bad,461015,1.7433303711546824,1,1077871,1,1,Personal,1
59,1198642,Salaried,13,1839032,36,Average,140017,0.11681292928753599,1,29418,2,0,Education,1
51,250538,Self-Employed,24,263699,180,Good,212465,0.8480316437760189,0,434610,4,1,Car,1
56,377470,Self-Employed,2,99999,60,Good,407001,1.078231175375062,0,179431,2,0,Home,0
35,152799,Business,0,192228,36,Average,302789,1.9816034031413612,0,694298,3,0,Business,1
41,2229572,Business,8,857827,36,Average,302445,0.13565153506971964,0,1300561,4,0,Home,0
42,202504,Salaried,6,1219949,24,Average,332924,1.6440285425051233,0,1472721,2,1,Car,1
36,1494340,Salaried,6,1969132,36,Good,596842,0.3994014752991452,1,403837,5,0,Education,0
34,1942648,Salaried,2,895218,24,Good,104919,0.05400821249747124,1,1085673,3,1,Home,0
26,1889147,Self-Employed,1,599634,24,Bad,629921,0.33344184785945835,1,1138993,1,0,Car,1
35,2031950,Salaried,11,1975983,180,Average,792404,0.38997200227761397,0,1178593,1,0,Business,0
43,729122,Self-Employed,4,1942458,24,Average,752936,1.0326597844259473,0,46904,0,1,Car,1
45,902884,Self-Employed,7,1448356,12,Average,751405,0.832226695537084,0,740079,5,1,Car,0
60,1403425,Self-Employed,18,181930,180,Bad,419208,0.29870331602806277,1,1474372,4,1,Home,1
45,2074201,Business,18,1314099,120,Bad,236847,0.11418704639181719,1,823919,1,0,Home,1
41,1668160,Salaried,2,1432878,36,Good,517912,0.310468833643755,1,386804,0,0,Education,0
27,1245894,Self-Employed,2,1515232,12,Good,314856,0.25271471512446875,1,785072,2,1,Home,0
58,1830525,Salaried,1,216083,36,Good,794609,0.43408779771497374,0,523099,0,0,Business,0
31,998340,Business,3,1515300,24,Average,604789,0.6057940122663499,0,68772,3,1,Personal,0
31,1636008,Self-Employed,4,192412,180,Good,358773,0.21929769335009772,1,1397363,4,0,Home,0
23,2075340,Business,1,1732186,180,Average,411476,0.19826910372801385,1,1103091,4,1,Personal,1
27,1876463,Self-Employed,5,757262,120,Bad,32191,0.017155138601113583,1,583776,2,1,Car,1
33,824960,Salaried,1,1802712,120,Average,504703,0.6117901331093227,0,930340,5,1,Home,1
61,1837038,Business,6,1212493,24,Bad,625918,0.34072112785847225,0,549509,1,0,Education,0
36,334514,Business,4,182141,60,Good,579002,1.7308700656173863,0,1121861,2,0,Car,0
24,508831,Salaried,0,471153,36,Average,280684,0.5516241116910886,0,835134,3,0,Personal,1
30,1935689,Business,1,1004411,24,Bad,146293,0.07557666775155113,0,1365501,5,1,Personal,0
44,1826135,Salaried,20,1972281,180,Average,445278,0.24383616554298257,0,115310,1,1,Business,0
61,306589,Salaried,33,517153,12,Bad,732555,2.3893636452591407,0,500642,0,0,Education,1
60,673560,Salaried,5,271120,12,Bad,33645,0.04995093243225187,1,21179,3,0,Education,1
49,1400475,Self-Employed,21,1268686,24,Bad,552766,0.3946986595985936,0,1497567,0,1,Education,0
33,2263052,Salaried,5,176861,120,Bad,565386,0.24983330041320287,1,532582,1,1,Home,1
42,1324707,Business,16,877058,36,Good,544991,0.4114046265290162,1,890125,1,1,Business,0
49,2119491,Self-Employed,10,585916,60,Average,627943,0.29627052142683247,0,1249737,3,1,Home,0
31,1693474,Business,7,1224995,120,Bad,786289,0.4643050532189728,0,230842,4,1,Business,1
21,355612,Salaried,0,293095,60,Good,523111,1.4710120271193685,0,706658,0,0,Personal,1
40,714360,Salaried,15,300440,120,Good,42974,0.06015725942485662,0,675216,2,1,Personal,0
51,1774847,Self-Employed,15,1876070,180,Good,467613,0.2634665053007356,1,1265462,1,0,Business,0
31,1976609,Salaried,3,622723,120,Good,273390,0.13831256545297252,1,264602,1,1,Home,0
32,1174604,Self-Employed,7,1217823,60,Average,314045,0.2673622196397938,0,231324,2,1,Personal,0
49,934110,Self-Employed,12,324507,24,Average,669426,0.7166450239853722,0,63804,1,1,Home,0
53,918184,Salaried,31,1058421,60,Good,645979,0.7035390471419158,1,403150,4,0,Car,1
41,523125,Self-Employed,11,1995727,24,Bad,615692,1.1769478098966597,0,1092134,1,1,Home,1
63,273947,Business,13,1634272,12,Average,35607,0.1299772219545315,0,61684,1,1,Home,0
54,1817458,Business,21,1634777,36,Average,10101,0.005557759487284169,1,1198279,4,1,Home,1
57,1598662,Salaried,25,470431,12,Bad,784669,0.49082827337593976,0,758175,0,1,Education,0
42,1122486,Business,11,942711,60,Average,752932,0.6707712427849943,0,1257805,2,0,Education,0
40,1659563,Self-Employed,14,1609287,180,Average,517291,0.31170295330580805,0,419464,0,0,Car,0
55,708843,Business,19,1313222,12,Good,602565,0.8500671515876554,1,463593,1,1,Business,1
53,1423375,Salaried,5,1637282,60,Average,254494,0.1787960454581221,0,1347905,1,0,Car,0
62,986555,Self-Employed,3,399948,24,Average,430569,0.43643645165606415,1,373199,4,1,Car,0
22,1900915,Self-Employed,1,632016,180,Good,787670,0.41436339112301646,0,1260505,2,1,Education,0
62,1482061,Salaried,13,624662,60,Average,186773,0.12602239312525387,1,175931,3,0,Education,0
47,1581121,Self-Employed,6,1332738,36,Average,369517,0.23370555845785462,0,215101,3,0,Home,0
23,1111166,Salaried,2,1269716,24,Average,58951,0.05305323142245945,1,1398349,4,0,Car,1
56,783622,Self-Employed,6,201857,12,Bad,343367,0.43817881813065723,0,569931,1,0,Car,0
34,2116360,Business,5,678292,60,Bad,564288,0.2666312599788032,0,626880,0,1,Home,0
40,1621593,Business,11,1617938,60,Average,729541,0.44989127981479954,1,893546,4,0,Home,1
31,1834849,Business,7,134269,24,Average,54895,0.029917976946344387,0,1446224,2,0,Personal,0
54,519319,Self-Employed,4,958478,36,Average,329711,0.6348898559654933,0,324857,1,0,Education,0
36,1650520,Salaried,4,1860759,24,Bad,365747,0.2215948782233004,1,1043245,0,1,Car,1
62,385121,Self-Employed,2,1333677,24,Average,316785,0.8225575272251391,1,394484,1,0,Car,1
52,1447476,Salaried,28,240984,180,Bad,670392,0.4631451829631835,1,1212511,5,0,Personal,1
38,1451045,Business,13,523937,180,Bad,779440,0.5371573333994925,1,53096,4,0,Education,1
36,1157588,Salaried,9,844473,24,Bad,737411,0.6370231576146629,0,502827,2,0,Business,1
28,2439726,Business,4,681933,24,Bad,699830,0.28684766779233906,1,489454,2,0,Personal,1
29,1452381,Salaried,7,1921440,180,Bad,230119,0.1584424758775584,1,424363,2,0,Personal,1
35,472195,Salaried,5,884175,60,Bad,226941,0.48060762903540055,1,1436476,1,0,Personal,1
57,2084364,Self-Employed,16,1791240,180,Good,442493,0.21229151324264225,0,1283765,2,1,Business,0
42,2036388,Business,18,595702,120,Average,93005,0.045671529359076285,0,412655,4,1,Home,0
22,324390,Salaried,0,1343965,180,Bad,760520,2.344454685857499,1,1043774,3,0,Business,1
45,1315053,Business,24,102763,180,Good,423425,0.32198297560404365,0,1253246,0,1,Car,0
24,1523857,Business,2,786626,120,Bad,658596,0.43218987595957103,1,724576,0,0,Car,1
44,1582983,Salaried,2,1313105,12,Bad,362315,0.2288810246976596,1,324437,4,0,Car,1
30,1074192,Self-Employed,4,1452744,12,Average,155194,0.1444749686508849,1,225612,3,1,Car,1
43,2198237,Business,10,1476934,12,Average,106435,0.04841832413050816,1,1027604,2,1,Education,0
29,809286,Business,6,442278,36,Good,541816,0.6694979654930822,1,1048644,5,1,Education,0
21,473082,Business,0,1588971,36,Good,566417,1.1972888478343124,1,1303511,4,0,Education,1
53,1229897,Business,6,1846388,180,Good,763871,0.6210848379296494,1,484780,5,0,Car,1
36,135063,Business,3,1627077,120,Good,232842,1.723938281111177,1,1133522,1,1,Home,1
60,1657676,Salaried,38,193659,24,Bad,552359,0.33321268256723113,0,1172017,2,1,Car,0
48,1313283,Self-Employed,27,1755080,12,Average,425915,0.32431294373494235,0,1402383,4,1,Personal,0
56,2416893,Salaried,19,1264105,24,Bad,495927,0.2051918702268283,1,35191,1,1,Education,1
42,1420343,Salaried,8,238996,24,Average,426960,0.3006032341460942,1,1495216,1,1,Personal,0
22,1530566,Business,0,659251,36,Average,787404,0.5144524872155221,1,1409939,5,1,Education,1
50,308766,Self-Employed,25,1375250,24,Average,138426,0.44831863508729886,0,889327,2,1,Personal,0
35,1312198,Business,4,1421105,36,Average,505871,0.385513935005285,1,659650,2,0,Car,1
63,1759922,Self-Employed,20,1504120,120,Bad,427463,0.24288733086617995,0,268821,2,1,Business,0
25,685904,Salaried,4,1541533,60,Average,446694,0.6512476217551993,0,185128,3,1,Home,0
51,330128,Salaried,2,1929719,36,Good,153877,0.4661117320804897,1,882412,4,0,Business,1
49,2364241,Self-Employed,2,1582651,180,Bad,41423,0.017520626061122337,1,41713,0,1,Home,1
27,435410,Self-Employed,6,768550,24,Average,606151,1.3921352469276156,1,676560,4,0,Car,1
46,2482104,Self-Employed,6,1294576,180,Average,523047,0.2107271851916015,1,408274,4,0,Business,0
40,707283,Self-Employed,9,900941,60,Average,476555,0.6737816775156797,0,67703,0,0,Business,0
45,424280,Self-Employed,20,563795,36,Bad,350600,0.8263391478760539,0,83086,1,0,Business,1
35,2334726,Salaried,11,1551794,60,Bad,537214,0.23009713769532797,1,754719,0,0,Home,1
34,631500,Business,7,419531,12,Bad,289707,0.4587593685520688,1,948192,2,0,Car,1
50,1157711,Salaried,11,1228825,120,Bad,540609,0.4669632862058958,0,1216396,4,0,Personal,1
44,1244709,Salaried,11,93835,60,Average,262203,0.21065388725084558,1,1265365,3,0,Home,0
21,187114,Self-Employed,0,1799302,24,Average,653479,3.4923923790182507,0,1432609,1,0,Education,1
53,1960285,Salaried,19,1865385,24,Bad,581190,0.29648224799850637,1,1259846,1,1,Car,1
49,2380385,Salaried,19,737246,24,Bad,402016,0.16888689481453847,0,49460,0,0,Car,0
40,1709432,Business,12,1685543,12,Bad,65781,0.03848118060198908,1,270574,4,0,Home,1
27,349334,Self-Employed,5,316051,12,Bad,229652,0.6573976269197189,0,1077180,5,1,Home,1
30,496783,Self-Employed,5,1842668,180,Average,387736,0.7804921253502528,1,1316793,5,0,Education,1
34,1672844,Self-Employed,2,669165,60,Bad,269457,0.1610770872376102,1,59668,4,0,Business,1
39,501595,Salaried,3,141634,60,Average,668942,1.3336270624167657,0,109119,0,0,Car,0
36,149715,Salaried,15,268400,180,Good,501328,3.3485265435891955,1,1398980,5,1,Home,1
25,2362027,Salaried,3,1523117,36,Average,320760,0.13579855954290126,1,977987,4,0,Home,0
41,1577541,Business,14,1640196,36,Good,488286,0.30952329636865455,1,1452626,5,0,Home,0
32,1301051,Business,11,823559,60,Good,447246,0.3437572057073814,0,1143771,0,0,Personal,0
25,958917,Salaried,2,894004,36,Average,472224,0.49245503786559436,0,815530,1,1,Education,0
41,1835027,Self-Employed,0,770614,60,Bad,311406,0.16970095279200098,1,1031824,4,1,Car,1
28,1655705,Salaried,3,1009841,36,Bad,171481,0.10356971587951001,0,594828,3,0,Education,0
57,192613,Salaried,24,1700926,180,Average,265405,1.3779112629403885,0,1327766,5,1,Car,1
41,997237,Self-Employed,10,720659,120,Good,255456,0.25616352365232775,1,381003,0,0,Business,0
52,2132388,Business,23,1233494,120,Average,667719,0.3131318910386426,0,1229024,0,0,Personal,0
21,2368322,Salaried,0,1739959,60,Average,629275,0.2657048890712964,0,705322,0,1,Business,0
21,2238309,Business,0,491588,24,Average,19674,0.008789667204274654,1,556645,2,1,Home,0
30,2088331,Self-Employed,9,1529221,24,Good,440087,0.21073612816352955,1,680859,5,1,Home,0
36,836300,Business,3,1316019,60,Good,627517,0.7503482597772811,0,143274,5,1,Education,0
52,342274,Self-Employed,26,873509,180,Bad,255672,0.7469783069169528,1,150468,0,1,Home,1
53,2277682,Business,18,1741043,180,Average,27122,0.011907714989311506,1,815813,3,0,Education,1
35,798627,Business,7,563888,36,Bad,193050,0.24172706191117768,1,662448,2,0,Personal,1
43,252508,Self-Employed,0,1471921,12,Bad,350161,1.3867268097374748,1,1406725,3,0,Personal,1
60,2402176,Self-Employed,29,1454611,24,Average,153609,0.06394574587967498,0,396010,4,1,Car,0
29,1225340,Self-Employed,2,980522,120,Bad,651459,0.5316552698391713,0,1393737,0,1,Home,1
58,488903,Business,23,1295158,24,Good,681192,1.3933042069608756,1,1276394,2,1,Car,1
22,783778,Self-Employed,0,581369,24,Average,364860,0.46551387572262076,1,665474,5,1,Car,1
55,2084760,Salaried,1,449104,12,Bad,490899,0.23547015701080365,1,1430954,5,1,Education,1
56,2142130,Salaried,20,306306,120,Average,740781,0.3458149851713084,1,553634,3,1,Home,0
28,1798442,Business,7,1378706,12,Good,683206,0.3798874915690962,1,696761,0,1,Business,0
58,1165618,Business,6,1268135,36,Bad,402628,0.34541990135713296,0,605787,1,1,Car,0
44,2283705,Self-Employed,12,319856,36,Good,277961,0.12171487923576853,0,709192,0,1,Business,0
53,2168195,Salaried,27,1791398,36,Bad,714036,0.3293226258142714,1,702175,3,0,Personal,1
36,755318,Salaried,9,213597,24,Average,29030,0.038434092085595624,0,1092643,1,1,Business,0
44,982865,Self-Employed,15,446008,36,Bad,524708,0.5338550728176578,0,487976,0,0,Home,0
28,1972883,Business,7,1714861,36,Good,283475,0.14368558921862612,1,279037,1,0,Personal,0
24,2156677,Self-Employed,2,730849,24,Average,341358,0.15827953918016505,0,886801,2,1,Personal,0
26,346073,Business,5,696868,36,Good,337468,0.9751324861156863,1,687703,2,0,Business,1
52,2128063,Self-Employed,4,329103,12,Average,508102,0.23876255601335297,1,1400063,5,1,Personal,0
47,1219726,Self-Employed,6,1640264,24,Good,151074,0.12385886349978315,0,386582,4,0,Car,0
46,491007,Self-Employed,22,204736,36,Average,417669,0.8506358348540146,1,529034,5,0,Personal,1
54,208898,Business,33,1663397,12,Average,164411,0.7870358402864542,0,1339445,4,1,Education,1
25,1360521,Self-Employed,4,177240,36,Average,172413,0.12672562442944693,1,263380,4,1,Home,0
30,2345509,Self-Employed,3,551817,180,Good,624109,0.26608669329911194,0,732382,0,0,Business,0
54,2385634,Self-Employed,32,464919,180,Average,249526,0.10459521259538865,0,316256,5,0,Education,0
34,1068329,Business,6,493445,12,Bad,607508,0.5686520082745968,1,1353838,2,0,Education,1
34,1007996,Self-Employed,11,1145918,24,Good,374160,0.3711915809273242,1,770893,0,0,Business,0
47,1991031,Business,16,827156,120,Good,124939,0.06275087492315543,0,288766,1,1,Business,0
46,1709214,Self-Employed,4,885141,120,Average,161961,0.09475753489174855,0,1189872,4,0,Home,0
46,217739,Salaried,8,1678078,36,Bad,226445,1.0399788738862863,0,1072912,0,0,Education,1
49,610548,Salaried,21,1143996,24,Good,482974,0.7910487118969977,1,1152957,5,1,Business,1
33,932879,Self-Employed,1,1023356,24,Bad,20497,0.02197174341823171,1,1128290,4,1,Personal,1
39,2160012,Self-Employed,18,814227,120,Average,143954,0.06664496926638867,0,1004824,5,1,Personal,0
51,793955,Self-Employed,3,1196423,36,Average,195110,0.2457440966501922,0,1290879,1,1,Home,0
36,2182639,Salaried,4,1170494,24,Bad,435926,0.19972418722281274,0,185123,0,0,Business,0
48,1449426,Self-Employed,6,846651,24,Average,351161,0.24227574068925167,0,1345256,0,0,Personal,0
22,2063806,Salaried,0,1394657,12,Bad,21094,0.01022091697527918,1,125312,2,1,Personal,1
41,989757,Salaried,10,1432165,36,Good,31854,0.032183624684013666,1,60796,0,0,Home,0
45,1972119,Business,12,336243,60,Average,462422,0.2344796462689897,0,1157447,5,1,Business,0
24,2232945,Self-Employed,2,1408826,120,Good,347806,0.15576104393030551,0,215836,2,1,Business,0
56,513576,Business,8,1857188,36,Good,80882,0.1574875821931278,0,900290,0,1,Education,0
45,1632447,Business,19,1678042,24,Average,712944,0.43673305367154114,1,196092,1,1,Business,1
34,1683455,Business,7,1376985,120,Average,397534,0.23614160393856448,1,907043,1,0,Car,1
46,1668843,Salaried,8,259742,180,Good,367112,0.2199798183652876,0,898118,1,1,Personal,0
44,263499,Business,19,676551,60,Bad,418381,1.5877836812144213,0,984789,4,1,Car,1
52,455314,Business,22,1385586,36,Bad,796714,1.7498083744221034,1,151391,4,0,Education,1
40,768423,Salaried,19,1909591,36,Average,214649,0.27933666829771064,0,1372642,1,0,Business,0
33,2308520,Business,5,832190,180,Bad,279567,0.12110221219560056,1,1099844,4,1,Education,1
54,2335374,Salaried,14,473693,12,Bad,751270,0.3216913771878178,1,1171518,4,0,Car,1
46,1833616,Business,10,260926,180,Good,217267,0.1184909389474465,1,1425762,5,0,Car,0
43,2365196,Self-Employed,0,1197484,36,Bad,370868,0.1568021606656866,1,237741,1,0,Business,1
54,1643342,Business,8,932969,180,Average,581890,0.3540891950128488,0,27182,4,0,Car,0
